datetime,temp_deep,light_deep,temp_shallow,light_shallow
3/2/25 10:15,4.59,957.12,4.54,2263.68
3/2/25 10:30,4.5,1027.84,4.54,2502.4
3/2/25 10:45,4.5,1077.44,4.5,1642.24
3/2/25 11:00,4.5,1176.96,4.46,3866.88
3/2/25 11:15,4.54,1330.56,4.54,3829.76
3/2/25 11:30,4.5,1459.84,4.5,4517.12
3/2/25 11:45,4.42,1477.12,4.46,4028.16
3/2/25 12:00,4.46,1610.24,4.46,4499.2
3/2/25 12:15,4.5,1469.44,4.46,4335.36
3/2/25 12:30,4.42,1409.92,4.42,4663.04
3/2/25 12:45,4.5,1429.12,4.46,3608.32
3/2/25 13:00,4.42,1425.28,4.5,3376.64
3/2/25 13:15,4.42,1377.28,4.42,4345.6
3/2/25 13:30,4.42,1280.96,4.42,2610.56
3/2/25 13:45,4.33,1155.84,4.42,3628.8
3/2/25 14:00,4.37,1053.44,4.46,2394.88
3/2/25 14:15,4.33,984.32,4.46,3225.6
3/2/25 14:30,4.24,928.64,4.37,2564.48
3/2/25 14:45,4.33,892.8,4.29,2730.24
3/2/25 15:00,4.33,774.72,4.33,2285.44
3/2/25 15:15,4.37,678.08,4.29,2027.52
3/2/25 15:30,4.29,635.36,4.33,1605.12
3/2/25 15:45,4.29,469.44,4.29,1386.88
3/2/25 16:00,4.33,429.92,4.33,1123.2
3/2/25 16:15,4.29,321.52,4.2,421.12
3/2/25 16:30,4.2,235.04,4.12,525.28
3/2/25 16:45,4.16,152.16,4.07,196.48
3/2/25 17:00,4.12,94.8,3.99,294.88
3/2/25 17:15,4.24,38.84,4.03,161.96
3/2/25 17:30,4.37,11.72,4.2,48.84
3/2/25 17:45,4.37,1.7,4.24,7.92
3/2/25 18:00,4.46,0,4.33,0
3/2/25 18:15,4.42,0,4.33,0
3/2/25 18:30,4.42,0,4.33,0
3/2/25 18:45,4.5,0,4.37,0
3/2/25 19:00,4.54,0,4.42,0
3/2/25 19:15,4.46,0,4.37,0
3/2/25 19:30,4.5,0,4.33,0
3/2/25 19:45,4.5,0,4.37,0
3/2/25 20:00,4.5,0,4.37,0
3/2/25 20:15,4.5,0,4.42,0
3/2/25 20:30,4.59,0,4.42,0
3/2/25 20:45,4.59,0,4.5,0
3/2/25 21:00,4.63,0,4.42,0
3/2/25 21:15,4.67,0,4.5,0
3/2/25 21:30,4.67,0,4.54,0
3/2/25 21:45,4.67,0,4.59,0
3/2/25 22:00,4.67,0,4.59,0
3/2/25 22:15,4.59,0,4.59,0
3/2/25 22:30,4.59,0,4.5,0
3/2/25 22:45,4.59,0,4.54,0
3/2/25 23:00,4.42,0,4.42,0
3/2/25 23:15,4.42,0,4.33,0
3/2/25 23:30,4.42,0,4.37,0
3/2/25 23:45,4.54,0,4.42,0
3/3/25 0:00,4.46,0,4.29,0
3/3/25 0:15,4.37,0,4.29,0
3/3/25 0:30,4.24,0,4.2,0
3/3/25 0:45,4.24,0,4.16,0
3/3/25 1:00,4.33,0,4.12,0
3/3/25 1:15,4.29,0,4.07,0
3/3/25 1:30,4.33,0,4.07,0
3/3/25 1:45,4.07,0,3.99,0
3/3/25 2:00,4.07,0,3.9,0
3/3/25 2:15,3.99,0,3.82,0
3/3/25 2:30,3.99,0,3.82,0
3/3/25 2:45,4.03,0,3.82,0
3/3/25 3:00,4.07,0,3.99,0
3/3/25 3:15,4.12,0,4.03,0
3/3/25 3:30,4.16,0,4.03,0
3/3/25 3:45,4.07,0,3.94,0
3/3/25 4:00,3.94,0,3.9,0
3/3/25 4:15,3.94,0,3.9,0
3/3/25 4:30,3.9,0,3.82,0
3/3/25 4:45,3.9,0,3.82,0
3/3/25 5:00,3.9,0,3.77,0
3/3/25 5:15,3.82,0,3.77,0
3/3/25 5:30,3.86,0,3.73,0
3/3/25 5:45,3.77,0,3.77,0
3/3/25 6:00,3.99,0,3.77,0.85
3/3/25 6:15,4.33,4.04,4.16,12.41
3/3/25 6:30,4.37,23.01,4.16,35.13
3/3/25 6:45,4.37,54.18,4.2,80.62
3/3/25 7:00,4.37,74.36,4.24,118.28
3/3/25 7:15,4.42,93.96,4.24,139.76
3/3/25 7:30,4.54,154.72,4.37,149.16
3/3/25 7:45,4.46,176,4.33,280.4
3/3/25 8:00,4.42,140.2,4.33,240
3/3/25 8:15,4.42,237.6,4.33,313.68
3/3/25 8:30,4.46,271.92,4.33,427.04
3/3/25 8:45,4.42,370.08,4.37,504.8
3/3/25 9:00,4.5,495.04,4.29,461.28
3/3/25 9:15,4.5,578.72,4.46,624.8
3/3/25 9:30,4.54,719.68,4.5,737.92
3/3/25 9:45,4.59,920.96,4.59,651.36
3/3/25 10:00,4.59,1080,4.59,1084.8
3/3/25 10:15,4.59,1306.56,4.59,913.92
3/3/25 10:30,4.63,1443.84,4.63,1023.36
3/3/25 10:45,4.63,1592.32,4.67,1142.08
3/3/25 11:00,4.63,1685.76,4.63,1338.24
3/3/25 11:15,4.67,1590.4,4.63,1473.92
3/3/25 11:30,4.59,1626.24,4.67,1111.36
3/3/25 11:45,4.59,1472.64,4.67,1411.84
3/3/25 12:00,4.5,1544.96,4.63,1393.28
3/3/25 12:15,4.59,1726.72,4.59,1518.72
3/3/25 12:30,4.59,1863.04,4.59,1062.4
3/3/25 12:45,4.59,1878.4,4.63,1444.48
3/3/25 13:00,4.46,1507.84,4.63,1486.08
3/3/25 13:15,4.37,1459.2,4.46,1491.2
3/3/25 13:30,4.37,1397.12,4.54,1234.24
3/3/25 13:45,4.37,1304,4.59,1251.2
3/3/25 14:00,4.29,1226.56,4.54,1198.4
3/3/25 14:15,4.37,1152.32,4.29,1145.28
3/3/25 14:30,4.29,1066.24,4.46,975.36
3/3/25 14:45,4.33,945.28,4.37,925.12
3/3/25 15:00,4.29,817.28,4.29,648.32
3/3/25 15:15,4.29,665.92,4.16,448.48
3/3/25 15:30,4.24,553.12,4.2,564.16
3/3/25 15:45,4.2,469.44,4.2,359.36
3/3/25 16:00,4.33,395.04,4.16,338.56
3/3/25 16:15,4.24,317.28,4.16,306
3/3/25 16:30,4.24,239.28,4.16,201.6
3/3/25 16:45,4.24,157.28,4.16,156.84
3/3/25 17:00,4.07,87.16,3.94,93.4
3/3/25 17:15,3.99,50.34,3.9,50.12
3/3/25 17:30,4.33,14.06,4.03,11.98
3/3/25 17:45,4.42,4.26,4.29,3.41
3/3/25 18:00,4.5,0,4.37,0
3/3/25 18:15,4.5,0,4.29,0
3/3/25 18:30,4.42,0,4.33,0
3/3/25 18:45,4.33,0,4.29,0
3/3/25 19:00,4.5,0,4.2,0
3/3/25 19:15,4.5,0,4.33,0
3/3/25 19:30,4.5,0,4.33,0
3/3/25 19:45,4.5,0,4.37,0
3/3/25 20:00,4.5,0,4.37,0
3/3/25 20:15,4.46,0,4.37,0
3/3/25 20:30,4.5,0,4.42,0
3/3/25 20:45,4.5,0,4.42,0
3/3/25 21:00,4.5,0,4.42,0
3/3/25 21:15,4.46,0,4.37,0
3/3/25 21:30,4.5,0,4.42,0
3/3/25 21:45,4.5,0,4.46,0
3/3/25 22:00,4.54,0,4.42,0
3/3/25 22:15,4.54,0,4.5,0
3/3/25 22:30,4.59,0,4.46,0
3/3/25 22:45,4.59,0,4.5,0
3/3/25 23:00,4.5,0,4.5,0
3/3/25 23:15,4.54,0,4.46,0
3/3/25 23:30,4.54,0,4.42,0
3/3/25 23:45,4.5,0,4.46,0
3/4/25 0:00,4.46,0,4.37,0
3/4/25 0:15,4.33,0,4.24,0
3/4/25 0:30,4.37,0,4.2,0
3/4/25 0:45,4.46,0,4.42,0
3/4/25 1:00,4.46,0,4.37,0
3/4/25 1:15,4.33,0,4.16,0
3/4/25 1:30,4.33,0,4.16,0
3/4/25 1:45,4.29,0,4.16,0
3/4/25 2:00,4.24,0,4.12,0
3/4/25 2:15,4.29,0,4.16,0
3/4/25 2:30,4.24,0,4.07,0
3/4/25 2:45,4.24,0,4.07,0
3/4/25 3:00,4.16,0,4.07,0
3/4/25 3:15,4.07,0,3.99,0
3/4/25 3:30,4.07,0,3.94,0
3/4/25 3:45,4.12,0,3.86,0
3/4/25 4:00,4.16,0,3.99,0
3/4/25 4:15,4.16,0,4.03,0
3/4/25 4:30,4.16,0,4.07,0
3/4/25 4:45,4.16,0,4.07,0
3/4/25 5:00,4.12,0,3.99,0
3/4/25 5:15,4.07,0,3.99,0
3/4/25 5:30,4.03,0,3.94,0
3/4/25 5:45,3.99,0,3.86,0
3/4/25 6:00,3.94,0.63,3.82,0.21
3/4/25 6:15,3.94,11.08,3.77,13.26
3/4/25 6:30,3.94,37.56,3.77,22.47
3/4/25 6:45,4.24,80.34,3.94,86.6
3/4/25 7:00,4.29,137.64,3.99,137.2
3/4/25 7:15,4.29,195.84,4.16,156
3/4/25 7:30,4.24,295.76,4.16,228.08
3/4/25 7:45,4.24,385.6,4.2,353.12
3/4/25 8:00,4.29,358.24,4.2,341.28
3/4/25 8:15,4.33,506.88,4.24,605.12
3/4/25 8:30,4.37,644.8,4.29,675.52
3/4/25 8:45,4.42,514.88,4.37,445.92
3/4/25 9:00,4.37,838.72,4.37,896
3/4/25 9:15,4.2,546.4,4.2,597.44
3/4/25 9:30,4.24,663.36,4.16,748.16
3/4/25 9:45,4.54,437.6,4.33,502.24
3/4/25 10:00,4.54,548,4.42,788.8
3/4/25 10:15,4.59,644.8,4.42,840.96
3/4/25 10:30,4.63,802.88,4.5,840.96
3/4/25 10:45,4.63,958.08,4.54,604.32
3/4/25 11:00,4.59,796.8,4.5,661.12
3/4/25 11:15,4.59,763.52,4.5,441.6
3/4/25 11:30,4.54,1021.12,4.5,817.92
3/4/25 11:45,4.59,1402.24,4.46,857.6
3/4/25 12:00,4.5,1451.52,4.5,1511.04
3/4/25 12:15,4.46,1262.4,4.46,1315.84
3/4/25 12:30,4.46,1434.24,4.42,1486.72
3/4/25 12:45,4.46,1228.16,4.54,1615.36
3/4/25 13:00,4.46,1027.84,4.46,718.4
3/4/25 13:15,4.42,964.8,4.46,1274.56
3/4/25 13:30,4.42,978.56,4.46,1701.12
3/4/25 13:45,4.42,1061.12,4.37,2177.92
3/4/25 14:00,4.42,766.08,4.46,2080.64
3/4/25 14:15,4.5,651.68,4.42,1841.28
3/4/25 14:30,4.42,764.48,4.42,2304.64
3/4/25 14:45,4.42,384.8,4.42,1597.44
3/4/25 15:00,4.46,401.92,4.42,1866.88
3/4/25 15:15,4.42,383.68,4.33,1899.52
3/4/25 15:30,4.42,341.12,4.29,2070.4
3/4/25 15:45,4.37,397.6,4.24,1790.08
3/4/25 16:00,4.29,499.2,4.24,2000.64
3/4/25 16:15,4.29,294.88,4.2,1175.36
3/4/25 16:30,4.33,126.48,4.24,726.72
3/4/25 16:45,4.37,113.68,4.24,546.24
3/4/25 17:00,4.29,91.4,4.24,372.8
3/4/25 17:15,4.33,56.36,4.24,158.56
3/4/25 17:30,4.2,17.04,4.2,72.38
3/4/25 17:45,4.16,3.19,4.12,15
3/4/25 18:00,4.12,0,4.03,0.64
3/4/25 18:15,3.99,0,3.9,0
3/4/25 18:30,3.99,0,3.9,0
3/4/25 18:45,4.12,0,3.99,0
3/4/25 19:00,4.33,0,4.12,0
3/4/25 19:15,4.42,0,4.2,0
3/4/25 19:30,4.33,0,4.24,0
3/4/25 19:45,4.29,0,4.2,0
3/4/25 20:00,4.33,0,4.2,0
3/4/25 20:15,4.29,0,4.2,0
3/4/25 20:30,4.37,0,4.2,0
3/4/25 20:45,4.46,0,4.33,0
3/4/25 21:00,4.5,0,4.33,0
3/4/25 21:15,4.46,0,4.37,0
3/4/25 21:30,4.5,0,4.42,0
3/4/25 21:45,4.5,0,4.37,0
3/4/25 22:00,4.5,0,4.37,0
3/4/25 22:15,4.5,0,4.46,0
3/4/25 22:30,4.54,0,4.42,0
3/4/25 22:45,4.59,0,4.46,0
3/4/25 23:00,4.63,0,4.46,0
3/4/25 23:15,4.59,0,4.5,0
3/4/25 23:30,4.59,0,4.5,0
3/4/25 23:45,4.59,0,4.42,0
3/5/25 0:00,4.54,0,4.37,0
3/5/25 0:15,4.5,0,4.42,0
3/5/25 0:30,4.46,0,4.37,0
3/5/25 0:45,4.46,0,4.33,0
3/5/25 1:00,4.37,0,4.29,0
3/5/25 1:15,4.37,0,4.29,0
3/5/25 1:30,4.42,0,4.29,0
3/5/25 1:45,4.42,0,4.29,0
3/5/25 2:00,4.42,0,4.29,0
3/5/25 2:15,4.46,0,4.33,0
3/5/25 2:30,4.42,0,4.29,0
3/5/25 2:45,4.33,0,4.24,0
3/5/25 3:00,4.37,0,4.29,0
3/5/25 3:15,4.33,0,4.24,0
3/5/25 3:30,4.33,0,4.24,0
3/5/25 3:45,4.37,0,4.2,0
3/5/25 4:00,4.29,0,4.2,0
3/5/25 4:15,4.29,0,4.24,0
3/5/25 4:30,4.33,0,4.2,0
3/5/25 4:45,4.24,0,4.16,0
3/5/25 5:00,4.29,0,4.2,0
3/5/25 5:15,4.29,0,4.2,0
3/5/25 5:30,4.24,0,4.2,0
3/5/25 5:45,4.29,0,4.2,0
3/5/25 6:00,4.29,1.06,4.16,6.83
3/5/25 6:15,4.29,20.45,4.2,78.8
3/5/25 6:30,4.16,62.76,4.12,254.56
3/5/25 6:45,4.12,66.58,4.03,266.72
3/5/25 7:00,4.07,53.32,3.94,210.08
3/5/25 7:15,4.16,36.28,3.99,161.12
3/5/25 7:30,4.16,36.7,3.94,132.8
3/5/25 7:45,4.33,60.62,4.12,236.56
3/5/25 8:00,4.29,55.02,4.16,270.16
3/5/25 8:15,4.33,162.36,4.03,547.04
3/5/25 8:30,4.29,151.28,4.16,485.92
3/5/25 8:45,4.46,313.04,4.24,1173.76
3/5/25 9:00,4.5,250.56,4.33,943.68
3/5/25 9:15,4.5,188.16,4.37,785.28
3/5/25 9:30,4.42,225.68,4.2,827.2
3/5/25 9:45,4.46,580.48,4.2,1121.6
3/5/25 10:00,4.63,108.56,4.46,1148.8
3/5/25 10:15,4.63,223.12,4.5,1587.84
3/5/25 10:30,4.63,284.72,4.5,1827.84
3/5/25 10:45,4.59,438.56,4.5,2323.2
3/5/25 11:00,4.63,597.44,4.63,3343.36
3/5/25 11:15,4.59,438.56,4.54,2621.44
3/5/25 11:30,4.59,400.96,4.54,2494.08
3/5/25 11:45,4.54,338.56,4.54,1605.76
3/5/25 12:00,4.54,404.48,4.5,1575.04
3/5/25 12:15,4.54,845.44,4.5,2894.08
3/5/25 12:30,4.5,833.6,4.5,3713.28
3/5/25 12:45,4.59,1064.64,4.46,4386.56
3/5/25 13:00,4.59,594.88,4.42,2681.6
3/5/25 13:15,4.46,766.08,4.42,2854.4
3/5/25 13:30,4.42,1108.16,4.42,3563.52
3/5/25 13:45,4.46,293.2,4.37,2586.24
3/5/25 14:00,4.5,223.12,4.42,1081.28
3/5/25 14:15,4.59,288.08,4.37,1280.32
3/5/25 14:30,4.54,254,4.42,1178.88
3/5/25 14:45,4.59,129.88,4.42,977.92
3/5/25 15:00,4.54,175.12,4.5,1086.4
3/5/25 15:15,4.5,164.88,4.5,606.08
3/5/25 15:30,4.46,306.24,4.46,1229.12
3/5/25 15:45,4.46,155.56,4.46,963.52
3/5/25 16:00,4.5,147.88,4.42,706.24
3/5/25 16:15,4.5,277.04,4.46,1318.4
3/5/25 16:30,4.42,232.48,4.42,1079.68
3/5/25 16:45,4.46,104.2,4.42,462.88
3/5/25 17:00,4.46,74.36,4.42,373.6
3/5/25 17:15,4.42,13.63,4.37,75
3/5/25 17:30,4.42,12.78,4.37,78.9
3/5/25 17:45,4.46,1.91,4.37,12.62
3/5/25 18:00,4.46,0,4.33,0
3/5/25 18:15,4.33,0,4.29,0
3/5/25 18:30,4.2,0,4.16,0
3/5/25 18:45,4.29,0,4.16,0
3/5/25 19:00,4.33,0,4.2,0
3/5/25 19:15,4.5,0,4.29,0
3/5/25 19:30,4.59,0,4.46,0
3/5/25 19:45,4.5,0,4.42,0
3/5/25 20:00,4.46,0,4.37,0
3/5/25 20:15,4.46,0,4.37,0
3/5/25 20:30,4.54,0,4.37,0
3/5/25 20:45,4.59,0,4.37,0
3/5/25 21:00,4.5,0,4.42,0
3/5/25 21:15,4.54,0,4.46,0
3/5/25 21:30,4.5,0,4.37,0
3/5/25 21:45,4.54,0,4.42,0
3/5/25 22:00,4.54,0,4.46,0
3/5/25 22:15,4.54,0,4.37,0
3/5/25 22:30,4.5,0,4.42,0
3/5/25 22:45,4.5,0,4.42,0
3/5/25 23:00,4.54,0,4.46,0
3/5/25 23:15,4.5,0,4.37,0
3/5/25 23:30,4.5,0,4.42,0
3/5/25 23:45,4.54,0,4.42,0
3/6/25 0:00,4.5,0,4.42,0
3/6/25 0:15,4.5,0,4.46,0
3/6/25 0:30,4.54,0,4.46,0
3/6/25 0:45,4.54,0,4.5,0
3/6/25 1:00,4.54,0,4.46,0
3/6/25 1:15,4.54,0,4.42,0
3/6/25 1:30,4.5,0,4.42,0
3/6/25 1:45,4.59,0,4.46,0
3/6/25 2:00,4.54,0,4.5,0
3/6/25 2:15,4.5,0,4.46,0
3/6/25 2:30,4.5,0,4.46,0
3/6/25 2:45,4.54,0,4.5,0
3/6/25 3:00,4.54,0,4.5,0
3/6/25 3:15,4.59,0,4.46,0
3/6/25 3:30,4.59,0,4.5,0
3/6/25 3:45,4.59,0,4.54,0
3/6/25 4:00,4.59,0,4.54,0
3/6/25 4:15,4.54,0,4.5,0
3/6/25 4:30,4.59,0,4.54,0
3/6/25 4:45,4.54,0,4.5,0
3/6/25 5:00,4.63,0,4.5,0
3/6/25 5:15,4.59,0,4.59,0
3/6/25 5:30,4.63,0,4.54,0
3/6/25 5:45,4.63,0,4.54,0
3/6/25 6:00,4.59,0,4.54,0.85
3/6/25 6:15,4.59,0.63,4.54,7.68
3/6/25 6:30,4.63,2.13,4.54,17.13
3/6/25 6:45,4.59,4.47,4.59,30
3/6/25 7:00,4.59,5.32,4.54,60.38
3/6/25 7:15,4.59,4.26,4.54,68.98
3/6/25 7:30,4.54,5.75,4.5,45.86
3/6/25 7:45,4.54,17.47,4.5,177.44
3/6/25 8:00,4.54,16.83,4.46,239.12
3/6/25 8:15,4.54,37.98,4.46,254.56
3/6/25 8:30,4.59,179.6,4.54,452.64
3/6/25 8:45,4.54,285.52,4.46,976.32
3/6/25 9:00,4.54,445.6,4.46,1805.44
3/6/25 9:15,4.59,286.4,4.5,802.56
3/6/25 9:30,4.59,191.52,4.46,352.32
3/6/25 9:45,4.59,348.8,4.5,1401.6
3/6/25 10:00,4.54,338.56,4.5,1559.68
3/6/25 10:15,4.59,307.68,4.5,1237.76
3/6/25 10:30,4.54,205.2,4.5,985.6
3/6/25 10:45,4.63,147.88,4.59,972.8
3/6/25 11:00,4.54,28.55,4.54,1388.16
3/6/25 11:15,4.63,8.95,4.54,260.48
3/6/25 11:30,4.59,20.88,4.5,67.7
3/6/25 11:45,4.63,32.87,4.59,493.76
3/6/25 12:00,4.59,23.01,4.5,348.96
3/6/25 12:15,4.63,20.88,4.54,425.76
3/6/25 12:30,4.63,39.69,4.59,463.84
3/6/25 12:45,4.67,19.6,4.59,324.8
3/6/25 13:00,4.63,45.7,4.54,504
3/6/25 13:15,4.59,56.78,4.59,474.88
3/6/25 13:30,4.63,45.28,4.59,404.48
3/6/25 13:45,4.63,25.14,4.5,380.48
3/6/25 14:00,4.67,9.16,4.59,156.84
3/6/25 14:15,4.63,10.86,4.59,183.44
3/6/25 14:30,4.63,15.13,4.59,111.36
3/6/25 14:45,4.67,4.68,4.59,134.52
3/6/25 15:00,4.63,0,4.54,48.42
3/6/25 15:15,4.63,0.42,4.67,30.8
3/6/25 15:30,4.67,0,4.59,4.69
3/6/25 15:45,4.72,0,4.59,5.33
3/6/25 16:00,4.67,0,4.63,8.78
3/6/25 16:15,4.67,0,4.67,18.63
3/6/25 16:30,4.72,0.21,4.63,12.62
3/6/25 16:45,4.72,1.91,4.59,25.68
3/6/25 17:00,4.72,1.49,4.59,19.06
3/6/25 17:15,4.63,1.49,4.59,21.62
3/6/25 17:30,4.67,0,4.59,7.26
3/6/25 17:45,4.67,0,4.54,2.13
3/6/25 18:00,4.63,0,4.46,0
3/6/25 18:15,4.63,0,4.5,0
3/6/25 18:30,4.63,0,4.5,0
3/6/25 18:45,4.63,0,4.5,0
3/6/25 19:00,4.63,0,4.54,0
3/6/25 19:15,4.54,0,4.5,0
3/6/25 19:30,4.5,0,4.46,0
3/6/25 19:45,4.5,0,4.42,0
3/6/25 20:00,4.5,0,4.42,0
3/6/25 20:15,4.5,0,4.42,0
3/6/25 20:30,4.5,0,4.42,0
3/6/25 20:45,4.63,0,4.46,0
3/6/25 21:00,4.63,0,4.54,0
3/6/25 21:15,4.63,0,4.54,0
3/6/25 21:30,4.67,0,4.54,0
3/6/25 21:45,4.63,0,4.54,0
3/6/25 22:00,4.63,0,4.5,0
3/6/25 22:15,4.63,0,4.54,0
3/6/25 22:30,4.63,0,4.5,0
3/6/25 22:45,4.59,0,4.5,0
3/6/25 23:00,4.67,0,4.5,0
3/6/25 23:15,4.67,0,4.5,0
3/6/25 23:30,4.67,0,4.54,0
3/6/25 23:45,4.63,0,4.5,0
3/7/25 0:00,4.63,0,4.54,0
3/7/25 0:15,4.59,0,4.5,0
3/7/25 0:30,4.67,0,4.5,0
3/7/25 0:45,4.59,0,4.54,0
3/7/25 1:00,4.63,0,4.5,0
3/7/25 1:15,4.59,0,4.54,0
3/7/25 1:30,4.59,0,4.5,0
3/7/25 1:45,4.59,0,4.5,0
3/7/25 2:00,4.63,0,4.42,0
3/7/25 2:15,4.59,0,4.46,0
3/7/25 2:30,4.59,0,4.46,0
3/7/25 2:45,4.54,0,4.46,0
3/7/25 3:00,4.54,0,4.37,0
3/7/25 3:15,4.54,0,4.37,0
3/7/25 3:30,4.54,0,4.37,0
3/7/25 3:45,4.59,0,4.42,0
3/7/25 4:00,4.5,0,4.29,0
3/7/25 4:15,4.42,0,4.29,0
3/7/25 4:30,4.37,0,4.24,0
3/7/25 4:45,4.42,0,4.2,0
3/7/25 5:00,4.46,0,4.24,0
3/7/25 5:15,4.33,0,4.24,0
3/7/25 5:30,4.29,0,4.24,0
3/7/25 5:45,4.33,0,4.16,0
3/7/25 6:00,4.29,0.21,4.12,3.84
3/7/25 6:15,4.33,4.04,4.2,42.38
3/7/25 6:30,4.29,17.47,4.2,134.52
3/7/25 6:45,4.29,35.85,4.12,230.64
3/7/25 7:00,4.2,66.16,4.07,311.12
3/7/25 7:15,4.2,104.2,4.07,360.8
3/7/25 7:30,4.2,153,4.03,198.8
3/7/25 7:45,4.12,180.24,4.07,1036.8
3/7/25 8:00,4.16,237.6,4.03,1261.44
3/7/25 8:15,4.33,237.6,4.07,1843.2
3/7/25 8:30,4.2,353.12,4.07,2202.24
3/7/25 8:45,4.24,404.48,4.16,2613.76
3/7/25 9:00,4.2,498.4,4.12,3118.08
3/7/25 9:15,4.2,529.28,4.12,3463.68
3/7/25 9:30,4.2,468.64,4.2,1386.88
3/7/25 9:45,4.24,598.4,4.2,3136
3/7/25 10:00,4.24,672,4.16,4994.56
3/7/25 10:15,4.37,736,4.24,5701.12
3/7/25 10:30,4.24,860.8,4.24,3909.12
3/7/25 10:45,4.5,509.44,4.24,6036.48
3/7/25 11:00,4.59,298.32,4.42,5975.04
3/7/25 11:15,4.54,64.46,4.37,6740.48
3/7/25 11:30,4.54,0.85,4.42,1031.04
3/7/25 11:45,4.5,0,4.42,65.56
3/7/25 12:00,4.5,0.21,4.46,87.44
3/7/25 12:15,4.59,4.9,4.46,280.4
3/7/25 12:30,4.5,1.06,4.37,152.56
3/7/25 12:45,4.59,1.27,4.46,161.12
3/7/25 13:00,4.5,4.47,4.46,187.68
3/7/25 13:15,4.54,4.04,4.46,406.08
3/7/25 13:30,4.5,5.54,4.46,153.44
3/7/25 13:45,4.54,3.62,4.46,315.36
3/7/25 14:00,4.5,5.11,4.46,216.08
3/7/25 14:15,4.59,12.36,4.46,610.24
3/7/25 14:30,4.5,9.8,4.54,568.48
3/7/25 14:45,4.59,19.6,4.59,601.76
3/7/25 15:00,4.54,4.26,4.5,187.68
3/7/25 15:15,4.54,23.01,4.5,314.56
3/7/25 15:30,4.5,26.85,4.46,741.44
3/7/25 15:45,4.5,21.31,4.42,731.2
3/7/25 16:00,4.54,20.03,4.42,571.04
3/7/25 16:15,4.54,17.04,4.42,392.48
3/7/25 16:30,4.46,15.34,4.42,348
3/7/25 16:45,4.5,12.57,4.37,281.2
3/7/25 17:00,4.46,9.59,4.37,89.16
3/7/25 17:15,4.46,6.81,4.37,143.16
3/7/25 17:30,4.46,2.98,4.29,27.81
3/7/25 17:45,4.42,0.63,4.29,14.12
3/7/25 18:00,4.46,0,4.33,0.85
3/7/25 18:15,4.46,0,4.33,0
3/7/25 18:30,4.46,0,4.37,0
3/7/25 18:45,4.37,0,4.33,0
3/7/25 19:00,4.37,0,4.33,0
3/7/25 19:15,4.37,0,4.33,0
3/7/25 19:30,4.37,0,4.29,0
3/7/25 19:45,4.37,0,4.24,0
3/7/25 20:00,4.29,0,4.29,0
3/7/25 20:15,4.29,0,4.2,0
3/7/25 20:30,4.37,0,4.2,0
3/7/25 20:45,4.37,0,4.29,0
3/7/25 21:00,4.42,0,4.33,0
3/7/25 21:15,4.42,0,4.33,0
3/7/25 21:30,4.46,0,4.2,0
3/7/25 21:45,4.46,0,4.2,0
3/7/25 22:00,4.37,0,4.16,0
3/7/25 22:15,4.42,0,4.2,0
3/7/25 22:30,4.42,0,4.12,0
3/7/25 22:45,4.46,0,4.2,0
3/7/25 23:00,4.46,0,4.29,0
3/7/25 23:15,4.42,0,4.33,0
3/7/25 23:30,4.42,0,4.29,0
3/7/25 23:45,4.37,0,4.37,0
3/8/25 0:00,4.46,0,4.33,0
3/8/25 0:15,4.46,0,4.24,0
3/8/25 0:30,4.46,0,4.29,0
3/8/25 0:45,4.5,0,4.24,0
3/8/25 1:00,4.5,0,4.37,0
3/8/25 1:15,4.54,0,4.37,0
3/8/25 1:30,4.5,0,4.42,0
3/8/25 1:45,4.54,0,4.46,0
3/8/25 2:00,4.59,0,4.5,0
3/8/25 2:15,4.59,0,4.46,0
3/8/25 2:30,4.59,0,4.5,0
3/8/25 2:45,4.59,0,4.42,0
3/8/25 3:00,4.54,0,4.46,0
3/8/25 3:15,4.5,0,4.42,0
3/8/25 3:30,4.5,0,4.33,0
3/8/25 3:45,4.5,0,4.29,0
3/8/25 4:00,4.5,0,4.33,0
3/8/25 4:15,4.42,0,4.37,0
3/8/25 4:30,4.42,0,4.37,0
3/8/25 4:45,4.37,0,4.29,0
3/8/25 5:00,4.59,0,4.37,0
3/8/25 5:15,4.59,0,4.37,0
3/8/25 5:30,4.46,0,4.29,0
3/8/25 5:45,4.33,0,4.24,0
3/8/25 6:00,4.37,0,4.24,1.7
3/8/25 6:15,4.33,0.63,4.2,19.7
3/8/25 6:30,4.42,1.91,4.2,45.42
3/8/25 6:45,4.37,3.19,4.24,60.8
3/8/25 7:00,4.37,5.54,4.2,41.1
3/8/25 7:15,4.33,10.86,4.16,136.24
3/8/25 7:30,4.24,21.31,4.16,200.72
3/8/25 7:45,4.24,31.16,4.16,283.76
3/8/25 8:00,4.29,44,4.16,167.2
3/8/25 8:15,4.29,69.14,4.12,658.88
3/8/25 8:30,4.24,82.04,4.16,869.76
3/8/25 8:45,4.5,96.52,4.24,1320.96
3/8/25 9:00,4.33,149.6,4.12,1516.8
3/8/25 9:15,4.29,135,4.16,1434.88
3/8/25 9:30,4.33,208.64,4.07,1879.04
3/8/25 9:45,4.37,231.6,4.12,1568
3/8/25 10:00,4.24,498.4,4.16,4113.92
3/8/25 10:15,4.33,487.36,4.16,4451.84
3/8/25 10:30,4.37,277.84,4.12,2277.12
