datetime,deep,shallow,pre_7day,pre_48hr,pre_24hr
1/9/25 0:00,6.56,6.35,1,NA,NA
1/9/25 0:15,6.48,6.35,1,NA,NA
1/9/25 0:30,6.43,6.3,1,NA,NA
1/9/25 0:45,6.43,6.3,1,NA,NA
1/9/25 1:00,6.48,6.3,1,NA,NA
1/9/25 1:15,6.39,6.3,1,NA,NA
1/9/25 1:30,6.39,6.26,1,NA,NA
1/9/25 1:45,6.3,6.26,1,NA,NA
1/9/25 2:00,6.26,6.17,1,NA,NA
1/9/25 2:15,6.35,6.17,1,NA,NA
1/9/25 2:30,6.3,6.17,1,NA,NA
1/9/25 2:45,6.26,6.13,1,NA,NA
1/9/25 3:00,6.26,6.13,1,NA,NA
1/9/25 3:15,6.3,6.13,1,NA,NA
1/9/25 3:30,6.35,6.17,1,NA,NA
1/9/25 3:45,6.39,6.22,1,NA,NA
1/9/25 4:00,6.39,6.26,1,NA,NA
1/9/25 4:15,6.39,6.26,1,NA,NA
1/9/25 4:30,6.17,6.13,1,NA,NA
1/9/25 4:45,5.87,5.96,1,NA,NA
1/9/25 5:00,5.83,5.83,1,NA,NA
1/9/25 5:15,5.96,5.75,1,NA,NA
1/9/25 5:30,6.05,5.75,1,NA,NA
1/9/25 5:45,6.17,6,1,NA,NA
1/9/25 6:00,6.05,5.87,1,NA,NA
1/9/25 6:15,5.92,5.83,1,NA,NA
1/9/25 6:30,5.87,5.75,1,NA,NA
1/9/25 6:45,5.92,5.75,1,NA,NA
1/9/25 7:00,5.75,5.62,1,NA,NA
1/9/25 7:15,5.75,5.57,1,NA,NA
1/9/25 7:30,5.79,5.57,1,NA,NA
1/9/25 7:45,5.79,5.57,1,NA,NA
1/9/25 8:00,5.79,5.66,1,NA,NA
1/9/25 8:15,5.79,5.66,1,NA,NA
1/9/25 8:30,5.7,5.57,1,NA,NA
1/9/25 8:45,5.7,5.57,1,NA,NA
1/9/25 9:00,5.57,5.53,1,NA,NA
1/9/25 9:15,5.53,5.45,1,NA,NA
1/9/25 9:30,5.45,5.4,1,NA,NA
1/9/25 9:45,5.49,5.4,1,NA,NA
1/9/25 10:00,5.49,5.32,1,NA,NA
1/9/25 10:15,5.4,5.19,1,NA,NA
1/9/25 10:30,5.02,5.02,1,NA,NA
1/9/25 10:45,5.1,4.97,1,NA,NA
1/9/25 11:00,5.87,5.19,1,NA,NA
1/9/25 11:15,5.7,5.23,1,NA,NA
1/9/25 11:30,5.49,5.06,1,NA,NA
1/9/25 11:45,5.45,5.1,1,NA,NA
1/9/25 12:00,5.45,5.15,1,NA,NA
1/9/25 12:15,5.49,5.32,1,NA,NA
1/9/25 12:30,5.23,5.19,1,NA,NA
1/9/25 12:45,5.15,5.1,1,NA,NA
1/9/25 13:00,5.45,5.06,1,NA,NA
1/9/25 13:15,6.3,5.62,1,NA,NA
1/9/25 13:30,6,5.96,1,NA,NA
1/9/25 13:45,6.13,6,1,NA,NA
1/9/25 14:00,6.52,6.17,1,NA,NA
1/9/25 14:15,6.78,6.52,1,NA,NA
1/9/25 14:30,6.86,6.6,1,NA,NA
1/9/25 14:45,6.9,6.52,1,NA,NA
1/9/25 15:00,6.99,6.69,1,NA,NA
1/9/25 15:15,7.12,6.95,1,NA,NA
1/9/25 15:30,7.12,6.86,1,NA,NA
1/9/25 15:45,7.12,6.9,1,NA,NA
1/9/25 16:00,6.99,6.86,1,NA,NA
1/9/25 16:15,6.9,6.82,1,NA,NA
1/9/25 16:30,6.82,6.73,1,NA,NA
1/9/25 16:45,6.69,6.78,1,NA,NA
1/9/25 17:00,6.39,6.43,1,NA,NA
1/9/25 17:15,6.22,6.13,1,NA,NA
1/9/25 17:30,6.35,6.05,1,NA,NA
1/9/25 17:45,6.22,6.05,1,NA,NA
1/9/25 18:00,6.09,5.96,1,NA,NA
1/9/25 18:15,5.92,5.87,1,NA,NA
1/9/25 18:30,5.92,5.75,1,NA,NA
1/9/25 18:45,6.05,5.62,1,NA,NA
1/9/25 19:00,5.79,5.62,1,NA,NA
1/9/25 19:15,5.79,5.53,1,NA,NA
1/9/25 19:30,5.75,5.53,1,NA,NA
1/9/25 19:45,5.96,5.49,1,NA,NA
1/9/25 20:00,6,5.75,1,NA,NA
1/9/25 20:15,5.75,5.66,1,NA,NA
1/9/25 20:30,5.57,5.49,1,NA,NA
1/9/25 20:45,5.49,5.36,1,NA,NA
1/9/25 21:00,5.53,5.32,1,NA,NA
1/9/25 21:15,5.53,5.32,1,NA,NA
1/9/25 21:30,5.45,5.32,1,NA,NA
1/9/25 21:45,5.4,5.32,1,NA,NA
1/9/25 22:00,5.27,5.27,1,NA,NA
1/9/25 22:15,5.15,5.06,1,NA,NA
1/9/25 22:30,5.15,5.02,1,NA,NA
1/9/25 22:45,5.49,5.1,1,NA,NA
1/9/25 23:00,6.26,5.79,1,NA,NA
1/9/25 23:15,6.48,6.09,1,NA,NA
1/9/25 23:30,6.73,6.13,1,NA,NA
1/9/25 23:45,6.82,6.35,1,NA,NA
1/10/25 0:00,6.69,6.39,1,NA,NA
1/10/25 0:15,6.86,6.6,1,NA,NA
1/10/25 0:30,6.95,6.65,1,NA,NA
1/10/25 0:45,6.99,6.78,1,NA,NA
1/10/25 1:00,6.95,6.82,1,NA,NA
1/10/25 1:15,7.03,6.82,1,NA,NA
1/10/25 1:30,7.03,6.82,1,NA,NA
1/10/25 1:45,6.99,6.9,1,NA,NA
1/10/25 2:00,6.95,6.82,1,NA,NA
1/10/25 2:15,6.9,6.86,1,NA,NA
1/10/25 2:30,6.99,6.86,1,NA,NA
1/10/25 2:45,6.9,6.9,1,NA,NA
1/10/25 3:00,6.95,6.86,1,NA,NA
1/10/25 3:15,6.95,6.86,1,NA,NA
1/10/25 3:30,6.99,6.9,1,NA,NA
1/10/25 3:45,7.08,6.86,1,NA,NA
1/10/25 4:00,6.99,6.86,1,NA,NA
1/10/25 4:15,7.03,6.9,1,NA,NA
1/10/25 4:30,7.03,6.9,1,NA,NA
1/10/25 4:45,6.86,6.86,1,NA,NA
1/10/25 5:00,6.9,6.82,1,NA,NA
1/10/25 5:15,6.69,6.69,1,NA,NA
1/10/25 5:30,6.35,6.35,1,NA,NA
1/10/25 5:45,6.13,6.05,1,NA,NA
1/10/25 6:00,6.6,5.96,1,NA,NA
1/10/25 6:15,6.22,6.05,1,NA,NA
1/10/25 6:30,6.26,6,1,NA,NA
1/10/25 6:45,6.43,6.22,1,NA,NA
1/10/25 7:00,6.52,6.13,1,NA,NA
1/10/25 7:15,6.39,6.26,1,NA,NA
1/10/25 7:30,6.3,6.26,1,NA,NA
1/10/25 7:45,6.22,6.26,1,NA,NA
1/10/25 8:00,6.17,6.13,1,NA,NA
1/10/25 8:15,6,5.92,1,NA,NA
1/10/25 8:30,6.09,5.83,1,NA,NA
1/10/25 8:45,6.13,5.7,1,NA,NA
1/10/25 9:00,6,5.7,1,NA,NA
1/10/25 9:15,5.96,5.7,1,NA,NA
1/10/25 9:30,5.79,5.66,1,NA,NA
1/10/25 9:45,5.62,5.45,1,NA,NA
1/10/25 10:00,5.75,5.4,1,NA,NA
1/10/25 10:15,5.66,5.4,1,NA,NA
1/10/25 10:30,5.7,5.45,1,NA,NA
1/10/25 10:45,5.7,5.49,1,NA,NA
1/10/25 11:00,5.75,5.53,1,NA,NA
1/10/25 11:15,5.66,5.57,1,NA,NA
1/10/25 11:30,5.7,5.49,1,NA,NA
1/10/25 11:45,5.7,5.36,1,NA,NA
1/10/25 12:00,5.53,5.32,1,NA,NA
1/10/25 12:15,5.49,5.15,1,NA,NA
1/10/25 12:30,5.23,5.1,1,NA,NA
1/10/25 12:45,5.19,5.06,1,NA,NA
1/10/25 13:00,6.3,5.7,1,NA,NA
1/10/25 13:15,6.52,6.17,1,NA,NA
1/10/25 13:30,6.48,6.17,1,NA,NA
1/10/25 13:45,6.43,6.26,1,NA,NA
1/10/25 14:00,6.52,6.26,1,NA,NA
1/10/25 14:15,6.56,6.35,1,NA,NA
1/10/25 14:30,6.39,6.39,1,NA,NA
1/10/25 14:45,6.3,6.26,1,NA,NA
1/10/25 15:00,6.39,6.22,1,NA,NA
1/10/25 15:15,6.48,6.3,1,NA,NA
1/10/25 15:30,6.43,6.35,1,NA,NA
1/10/25 15:45,6.43,6.3,1,NA,NA
1/10/25 16:00,6.48,6.26,1,NA,NA
1/10/25 16:15,6.65,6.43,1,NA,NA
1/10/25 16:30,6.69,6.52,1,NA,NA
1/10/25 16:45,6.69,6.56,1,NA,NA
1/10/25 17:00,6.65,6.56,1,NA,NA
1/10/25 17:15,6.6,6.56,1,NA,NA
1/10/25 17:30,6.56,6.48,1,NA,NA
1/10/25 17:45,6.65,6.48,1,NA,NA
1/10/25 18:00,6.48,6.52,1,NA,NA
1/10/25 18:15,6.3,6.26,1,NA,NA
1/10/25 18:30,6.39,6.09,1,NA,NA
1/10/25 18:45,6.52,6.09,1,NA,NA
1/10/25 19:00,6.13,5.96,1,NA,NA
1/10/25 19:15,6.13,5.96,1,NA,NA
1/10/25 19:30,6.09,5.96,1,NA,NA
1/10/25 19:45,6.17,5.92,1,NA,NA
1/10/25 20:00,6.05,5.87,1,NA,NA
1/10/25 20:15,5.83,5.75,1,NA,NA
1/10/25 20:30,6,5.66,1,NA,NA
1/10/25 20:45,5.83,5.66,1,NA,NA
1/10/25 21:00,5.79,5.66,1,NA,NA
1/10/25 21:15,5.75,5.66,1,NA,NA
1/10/25 21:30,5.75,5.75,1,NA,NA
1/10/25 21:45,6.05,5.75,1,NA,NA
1/10/25 22:00,5.96,5.79,1,NA,NA
1/10/25 22:15,5.79,5.75,1,NA,NA
1/10/25 22:30,5.75,5.75,1,NA,NA
1/10/25 22:45,5.7,5.66,1,NA,NA
1/10/25 23:00,5.66,5.62,1,NA,NA
1/10/25 23:15,5.49,5.32,1,NA,NA
1/10/25 23:30,5.23,5.19,1,NA,NA
1/10/25 23:45,5.15,4.97,1,NA,NA
1/11/25 0:00,5.1,4.84,1,NA,NA
1/11/25 0:15,6.3,5.27,1,NA,NA
1/11/25 0:30,6.48,6.17,1,NA,NA
1/11/25 0:45,6.48,6.26,1,NA,NA
1/11/25 1:00,6.43,6.13,1,NA,NA
1/11/25 1:15,6.3,6,1,NA,NA
1/11/25 1:30,5.92,5.7,1,NA,NA
1/11/25 1:45,6.26,5.83,1,NA,NA
1/11/25 2:00,6.39,6.22,1,NA,NA
1/11/25 2:15,6.52,6.3,1,NA,NA
1/11/25 2:30,6.6,6.39,1,NA,NA
1/11/25 2:45,6.56,6.43,1,NA,NA
1/11/25 3:00,6.48,6.39,1,NA,NA
1/11/25 3:15,6.39,6.35,1,NA,NA
1/11/25 3:30,6.3,6.26,1,NA,NA
1/11/25 3:45,6.35,6.26,1,NA,NA
1/11/25 4:00,6.52,6.3,1,NA,NA
1/11/25 4:15,6.43,6.35,1,NA,NA
1/11/25 4:30,6.52,6.39,1,NA,NA
1/11/25 4:45,6.52,6.43,1,NA,NA
1/11/25 5:00,6.52,6.43,1,NA,NA
1/11/25 5:15,6.52,6.43,1,NA,NA
1/11/25 5:30,6.52,6.43,1,NA,NA
1/11/25 5:45,6.6,6.43,1,NA,NA
1/11/25 6:00,6.56,6.43,1,NA,NA
1/11/25 6:15,6.6,6.39,1,NA,NA
1/11/25 6:30,6.52,6.39,1,NA,NA
1/11/25 6:45,6.3,6.35,1,NA,NA
1/11/25 7:00,6.17,6.17,1,NA,NA
1/11/25 7:15,6.3,6.05,1,NA,NA
1/11/25 7:30,6.35,6.09,1,NA,NA
1/11/25 7:45,6.35,6.22,1,NA,NA
1/11/25 8:00,6.26,6.22,1,NA,NA
1/11/25 8:15,6,6,1,NA,NA
1/11/25 8:30,6.05,5.87,1,NA,NA
1/11/25 8:45,5.92,5.87,1,NA,NA
1/11/25 9:00,5.96,5.79,1,NA,NA
1/11/25 9:15,6.05,5.79,1,NA,NA
1/11/25 9:30,6,5.79,1,NA,NA
1/11/25 9:45,5.96,5.83,1,NA,NA
1/11/25 10:00,6,5.79,1,NA,NA
1/11/25 10:15,5.96,5.79,1,NA,NA
1/11/25 10:30,5.92,5.79,1,NA,NA
1/11/25 10:45,5.92,5.79,1,NA,NA
1/11/25 11:00,5.87,5.79,1,NA,NA
1/11/25 11:15,5.83,5.75,1,NA,NA
1/11/25 11:30,5.83,5.7,1,NA,NA
1/11/25 11:45,5.83,5.66,1,NA,NA
1/11/25 12:00,5.87,5.75,1,NA,NA
1/11/25 12:15,5.83,5.75,1,NA,NA
1/11/25 12:30,5.79,5.75,1,NA,NA
1/11/25 12:45,5.75,5.62,1,NA,NA
1/11/25 13:00,5.53,5.53,1,NA,NA
1/11/25 13:15,5.45,5.36,1,NA,NA
1/11/25 13:30,5.45,5.32,1,NA,NA
1/11/25 13:45,5.49,5.32,1,NA,NA
1/11/25 14:00,5.57,5.36,1,NA,NA
1/11/25 14:15,6.3,6,1,NA,NA
1/11/25 14:30,6.39,6.13,1,NA,NA
1/11/25 14:45,6.26,6.05,1,NA,NA
1/11/25 15:00,6.35,6.17,1,NA,NA
1/11/25 15:15,6.35,6.13,1,NA,NA
1/11/25 15:30,6.26,6.22,1,NA,NA
1/11/25 15:45,6.3,6.26,1,NA,NA
1/11/25 16:00,6.39,6.22,1,NA,NA
1/11/25 16:15,6.39,6.26,1,NA,NA
1/11/25 16:30,6.43,6.22,1,NA,NA
1/11/25 16:45,6.39,6.22,1,NA,NA
1/11/25 17:00,6.43,6.26,1,NA,NA
1/11/25 17:15,6.43,6.26,1,NA,NA
1/11/25 17:30,6.48,6.3,1,NA,NA
1/11/25 17:45,6.43,6.3,1,NA,NA
1/11/25 18:00,6.48,6.39,1,NA,NA
1/11/25 18:15,6.43,6.3,1,NA,NA
1/11/25 18:30,6.39,6.35,1,NA,NA
1/11/25 18:45,6.48,6.35,1,NA,NA
1/11/25 19:00,6.48,6.3,1,NA,NA
1/11/25 19:15,6.35,6.26,1,NA,NA
1/11/25 19:30,6.17,6.17,1,NA,NA
1/11/25 19:45,6.17,6.05,1,NA,NA
1/11/25 20:00,6.39,6.13,1,NA,NA
1/11/25 20:15,6.3,6.13,1,NA,NA
1/11/25 20:30,6.09,6,1,NA,NA
1/11/25 20:45,6.13,6,1,NA,NA
1/11/25 21:00,5.96,5.96,1,NA,NA
1/11/25 21:15,5.87,5.79,1,NA,NA
1/11/25 21:30,6.05,5.87,1,NA,NA
1/11/25 21:45,5.96,5.83,1,NA,NA
1/11/25 22:00,5.79,5.66,1,NA,NA
1/11/25 22:15,5.87,5.57,1,NA,NA
1/11/25 22:30,5.87,5.53,1,NA,NA
1/11/25 22:45,5.66,5.53,1,NA,NA
1/11/25 23:00,5.7,5.53,1,NA,NA
1/11/25 23:15,5.7,5.45,1,NA,NA
1/11/25 23:30,5.62,5.4,1,NA,NA
1/11/25 23:45,5.57,5.49,1,NA,NA
1/12/25 0:00,5.62,5.53,1,NA,NA
1/12/25 0:15,5.66,5.57,1,NA,NA
1/12/25 0:30,5.4,4.93,1,NA,NA
1/12/25 0:45,5.27,4.84,1,NA,NA
1/12/25 1:00,5.06,4.89,1,NA,NA
1/12/25 1:15,5.19,5.02,1,NA,NA
1/12/25 1:30,6.3,5.75,1,NA,NA
1/12/25 1:45,6.26,6,1,NA,NA
1/12/25 2:00,6.13,5.87,1,NA,NA
1/12/25 2:15,6.17,5.75,1,NA,NA
1/12/25 2:30,6.05,5.83,1,NA,NA
1/12/25 2:45,6.22,5.79,1,NA,NA
1/12/25 3:00,6.39,6.13,1,NA,NA
1/12/25 3:15,6.52,6.26,1,NA,NA
1/12/25 3:30,6.48,6.35,1,NA,NA
1/12/25 3:45,6.43,6.35,1,NA,NA
1/12/25 4:00,6.39,6.3,1,NA,NA
1/12/25 4:15,6.35,6.26,1,NA,NA
1/12/25 4:30,6.35,6.26,1,NA,NA
1/12/25 4:45,6.48,6.3,1,NA,NA
1/12/25 5:00,6.35,6.22,1,NA,NA
1/12/25 5:15,6.35,6.3,1,NA,NA
1/12/25 5:30,6.35,6.09,1,NA,NA
1/12/25 5:45,6.48,6.13,1,NA,NA
1/12/25 6:00,6.56,6.26,1,NA,NA
1/12/25 6:15,6.52,6.35,1,NA,NA
1/12/25 6:30,6.52,6.39,1,NA,NA
1/12/25 6:45,6.52,6.43,1,NA,NA
1/12/25 7:00,6.56,6.39,1,NA,NA
1/12/25 7:15,6.6,6.35,1,NA,NA
1/12/25 7:30,6.56,6.35,1,NA,NA
1/12/25 7:45,6.39,6.35,1,NA,NA
1/12/25 8:00,6.22,6.22,1,NA,NA
1/12/25 8:15,6.22,6.05,1,NA,NA
1/12/25 8:30,6.43,6.35,1,NA,NA
1/12/25 8:45,6.3,6.17,1,NA,NA
1/12/25 9:00,6.13,6.09,1,NA,NA
1/12/25 9:15,6.09,6,1,NA,NA
1/12/25 9:30,6,5.96,1,NA,NA
1/12/25 9:45,5.87,5.96,1,NA,NA
1/12/25 10:00,5.79,5.75,1,NA,NA
1/12/25 10:15,5.79,5.75,1,NA,NA
1/12/25 10:30,5.79,5.75,1,NA,NA
1/12/25 10:45,5.79,5.7,1,NA,NA
1/12/25 11:00,5.83,5.75,1,NA,NA
1/12/25 11:15,5.83,5.7,1,NA,NA
1/12/25 11:30,5.83,5.75,1,NA,NA
1/12/25 11:45,5.79,5.79,1,NA,NA
1/12/25 12:00,5.83,5.75,1,NA,NA
1/12/25 12:15,5.79,5.7,1,NA,NA
1/12/25 12:30,5.62,5.66,1,NA,NA
1/12/25 12:45,5.66,5.62,1,NA,NA
1/12/25 13:00,5.75,5.66,1,NA,NA
1/12/25 13:15,5.66,5.7,1,NA,NA
1/12/25 13:30,5.66,5.75,1,NA,NA
1/12/25 13:45,5.7,5.45,1,NA,NA
1/12/25 14:00,5.57,5.27,1,NA,NA
1/12/25 14:15,5.27,5.27,1,NA,NA
1/12/25 14:30,5.32,5.23,1,NA,NA
1/12/25 14:45,6.05,5.45,1,NA,NA
1/12/25 15:00,5.96,5.53,1,NA,NA
1/12/25 15:15,5.57,5.45,1,NA,NA
1/12/25 15:30,5.4,5.19,1,NA,NA
1/12/25 15:45,5.1,5.06,1,NA,NA
1/12/25 16:00,6.26,5.75,1,NA,NA
1/12/25 16:15,6.17,5.96,1,NA,NA
1/12/25 16:30,6.26,6.09,1,NA,NA
1/12/25 16:45,6.26,6.09,1,NA,NA
1/12/25 17:00,6.17,6,1,NA,NA
1/12/25 17:15,6.17,5.96,1,NA,NA
1/12/25 17:30,6.35,6.09,1,NA,NA
1/12/25 17:45,6.35,6.13,1,NA,NA
1/12/25 18:00,6.39,6.17,1,NA,NA
1/12/25 18:15,6.43,6.26,1,NA,NA
1/12/25 18:30,6.43,6.3,1,NA,NA
1/12/25 18:45,6.43,6.3,1,NA,NA
1/12/25 19:00,6.52,6.35,1,NA,NA
1/12/25 19:15,6.39,6.39,1,NA,NA
1/12/25 19:30,6.43,6.35,1,NA,NA
1/12/25 19:45,6.48,6.3,1,NA,NA
1/12/25 20:00,6.35,6.3,1,NA,NA
1/12/25 20:15,6.22,6.13,1,NA,NA
1/12/25 20:30,6.17,6,1,NA,NA
1/12/25 20:45,6.09,6,1,NA,NA
1/12/25 21:00,5.96,5.79,1,NA,NA
1/12/25 21:15,6.05,5.66,1,NA,NA
1/12/25 21:30,6,5.7,1,NA,NA
1/12/25 21:45,6,5.75,1,NA,NA
1/12/25 22:00,6,5.7,1,NA,NA
1/12/25 22:15,5.92,5.66,1,NA,NA
1/12/25 22:30,5.87,5.66,1,NA,NA
1/12/25 22:45,5.66,5.62,1,NA,NA
1/12/25 23:00,5.57,5.57,1,NA,NA
1/12/25 23:15,5.57,5.49,1,NA,NA
1/12/25 23:30,5.75,5.45,1,NA,NA
1/12/25 23:45,5.75,5.57,1,NA,NA
1/13/25 0:00,5.7,5.36,1,NA,NA
1/13/25 0:15,5.79,5.57,1,NA,NA
1/13/25 0:30,5.83,5.7,1,NA,NA
1/13/25 0:45,5.83,5.7,1,NA,NA
1/13/25 1:00,5.83,5.75,1,NA,NA
1/13/25 1:15,5.62,5.53,1,NA,NA
1/13/25 1:30,5.66,5.57,1,NA,NA
1/13/25 1:45,5.45,5.27,1,NA,NA
1/13/25 2:00,5.36,5.19,1,NA,NA
1/13/25 2:15,5.32,5.23,1,NA,NA
1/13/25 2:30,5.96,5.36,1,NA,NA
1/13/25 2:45,6.05,5.83,1,NA,NA
1/13/25 3:00,6.05,5.92,1,NA,NA
1/13/25 3:15,6.13,5.92,1,NA,NA
1/13/25 3:30,6.22,6.05,1,NA,NA
1/13/25 3:45,6.22,6.05,1,NA,NA
1/13/25 4:00,6.09,6.05,1,NA,NA
1/13/25 4:15,5.92,5.92,1,NA,NA
1/13/25 4:30,5.83,5.75,1,NA,NA
1/13/25 4:45,6.3,6.05,1,NA,NA
1/13/25 5:00,6.3,6.13,1,NA,NA
1/13/25 5:15,6.3,6.17,1,NA,NA
1/13/25 5:30,6.17,6.13,1,NA,NA
1/13/25 5:45,6.26,6.13,1,NA,NA
1/13/25 6:00,6.35,6.22,1,NA,NA
1/13/25 6:15,6.39,6.26,1,NA,NA
1/13/25 6:30,6.35,6.22,1,NA,NA
1/13/25 6:45,6.43,6.26,1,NA,NA
1/13/25 7:00,6.43,6.22,1,NA,NA
1/13/25 7:15,6.43,6.35,1,NA,NA
1/13/25 7:30,6.48,6.39,1,NA,NA
1/13/25 7:45,6.39,6.35,1,NA,NA
1/13/25 8:00,6.39,6.3,1,NA,NA
1/13/25 8:15,6.43,6.3,1,NA,NA
1/13/25 8:30,6.52,6.22,1,NA,NA
1/13/25 8:45,6.35,6.17,1,NA,NA
1/13/25 9:00,6.09,6,1,NA,NA
1/13/25 9:15,6.17,6,1,NA,NA
1/13/25 9:30,6.22,6.05,1,NA,NA
1/13/25 9:45,6.17,6.05,1,NA,NA
1/13/25 10:00,6.05,6,1,NA,NA
1/13/25 10:15,6,5.87,1,NA,NA
1/13/25 10:30,6,5.79,1,NA,NA
1/13/25 10:45,6.05,5.75,1,NA,NA
1/13/25 11:00,5.96,5.75,1,NA,NA
1/13/25 11:15,5.87,5.79,1,NA,NA
1/13/25 11:30,5.79,5.7,1,NA,NA
1/13/25 11:45,5.66,5.57,1,NA,NA
1/13/25 12:00,5.66,5.49,1,NA,NA
1/13/25 12:15,5.62,5.4,1,NA,NA
1/13/25 12:30,5.66,5.4,1,NA,NA
1/13/25 12:45,5.66,5.49,1,NA,NA
1/13/25 13:00,5.75,5.49,1,NA,NA
1/13/25 13:15,5.75,5.62,1,NA,NA
1/13/25 13:30,5.57,5.45,1,NA,NA
1/13/25 13:45,5.75,5.53,1,NA,NA
1/13/25 14:00,5.66,5.62,1,NA,NA
1/13/25 14:15,5.53,5.49,1,NA,NA
1/13/25 14:30,5.53,5.45,1,NA,NA
1/13/25 14:45,5.49,5.4,1,NA,NA
1/13/25 15:00,5.49,5.4,1,NA,NA
1/13/25 15:15,5.4,5.32,1,NA,NA
1/13/25 15:30,5.27,5.23,1,NA,NA
1/13/25 15:45,5.36,5.19,1,NA,NA
1/13/25 16:00,5.7,5.23,1,NA,NA
1/13/25 16:15,5.87,5.49,1,NA,NA
1/13/25 16:30,5.87,5.7,1,NA,NA
1/13/25 16:45,5.79,5.7,1,NA,NA
1/13/25 17:00,5.87,5.79,1,NA,NA
1/13/25 17:15,6.05,5.83,1,NA,NA
1/13/25 17:30,6.22,6,1,NA,NA
1/13/25 17:45,6.26,6.09,1,NA,NA
1/13/25 18:00,6.17,6.05,1,NA,NA
1/13/25 18:15,5.96,5.96,1,NA,NA
1/13/25 18:30,5.83,5.75,1,NA,NA
1/13/25 18:45,6.13,5.83,1,NA,NA
1/13/25 19:00,6.35,6,1,NA,NA
1/13/25 19:15,6.43,6.17,1,NA,NA
1/13/25 19:30,6.43,6.17,1,NA,NA
1/13/25 19:45,6.39,6.22,1,NA,NA
1/13/25 20:00,6.39,6.17,1,NA,NA
1/13/25 20:15,6.43,6.17,1,NA,NA
1/13/25 20:30,6.48,6.17,1,NA,NA
1/13/25 20:45,6.39,6.09,1,NA,NA
1/13/25 21:00,6.3,5.96,1,NA,NA
1/13/25 21:15,6,5.92,1,NA,NA
1/13/25 21:30,6.05,5.92,1,NA,NA
1/13/25 21:45,6.05,5.92,1,NA,NA
1/13/25 22:00,6,5.87,1,NA,NA
1/13/25 22:15,6,5.92,1,NA,NA
1/13/25 22:30,6,5.83,1,NA,NA
1/13/25 22:45,5.96,5.87,1,NA,NA
1/13/25 23:00,5.92,5.83,1,NA,NA
1/13/25 23:15,5.87,5.79,1,NA,NA
1/13/25 23:30,5.75,5.7,1,NA,NA
1/13/25 23:45,5.66,5.57,1,NA,NA
1/14/25 0:00,5.57,5.4,1,NA,NA
1/14/25 0:15,5.62,5.4,1,NA,NA
1/14/25 0:30,5.66,5.45,1,NA,NA
1/14/25 0:45,5.53,5.4,1,NA,NA
1/14/25 1:00,5.62,5.45,1,NA,NA
1/14/25 1:15,5.57,5.49,1,NA,NA
1/14/25 1:30,5.79,5.57,1,NA,NA
1/14/25 1:45,5.79,5.66,1,NA,NA
1/14/25 2:00,5.66,5.66,1,NA,NA
1/14/25 2:15,5.7,5.62,1,NA,NA
1/14/25 2:30,5.53,5.36,1,NA,NA
1/14/25 2:45,5.32,5.23,1,NA,NA
1/14/25 3:00,5.27,5.15,1,NA,NA
1/14/25 3:15,5.32,5.19,1,NA,NA
1/14/25 3:30,5.75,5.49,1,NA,NA
1/14/25 3:45,5.83,5.66,1,NA,NA
1/14/25 4:00,5.83,5.66,1,NA,NA
1/14/25 4:15,5.87,5.75,1,NA,NA
1/14/25 4:30,6.05,5.83,1,NA,NA
1/14/25 4:45,6,5.79,1,NA,NA
1/14/25 5:00,6.05,5.87,1,NA,NA
1/14/25 5:15,5.92,5.87,1,NA,NA
1/14/25 5:30,6.43,6.13,1,NA,NA
1/14/25 5:45,6.3,6.17,1,NA,NA
1/14/25 6:00,6.26,6.17,1,NA,NA
1/14/25 6:15,6.22,6.17,1,NA,NA
1/14/25 6:30,6.13,6.13,1,NA,NA
1/14/25 6:45,6.35,6.22,1,NA,NA
1/14/25 7:00,6.39,6.22,1,NA,NA
1/14/25 7:15,6.52,6.26,1,NA,NA
1/14/25 7:30,6.56,6.26,1,NA,NA
1/14/25 7:45,6.6,6.39,1,NA,NA
1/14/25 8:00,6.65,6.43,1,NA,NA
1/14/25 8:15,6.6,6.39,1,NA,NA
1/14/25 8:30,6.52,6.43,1,NA,NA
1/14/25 8:45,6.65,6.39,1,NA,NA
1/14/25 9:00,6.69,6.48,1,NA,NA
1/14/25 9:15,6.65,6.52,1,NA,NA
1/14/25 9:30,6.56,6.39,1,NA,NA
1/14/25 9:45,6.17,6.22,1,NA,NA
1/14/25 10:00,6.69,6.13,1,NA,NA
1/14/25 10:15,6.65,6.13,1,NA,NA
1/14/25 10:30,6.26,6.09,1,NA,NA
1/14/25 10:45,6.17,6.09,1,NA,NA
1/14/25 11:00,6.26,6.13,1,NA,NA
1/14/25 11:15,6.17,6.09,1,NA,NA
1/14/25 11:30,6.17,6.17,1,NA,NA
1/14/25 11:45,6.17,6.09,1,NA,NA
1/14/25 12:00,6.09,6.05,1,NA,NA
1/14/25 12:15,6,5.96,1,NA,NA
1/14/25 12:30,6.13,5.83,1,NA,NA
1/14/25 12:45,6.05,5.79,1,NA,NA
1/14/25 13:00,6,5.75,1,NA,NA
1/14/25 13:15,5.92,5.79,1,NA,NA
1/14/25 13:30,5.87,5.87,1,NA,NA
1/14/25 13:45,5.92,5.83,1,NA,NA
1/14/25 14:00,5.96,5.87,1,NA,NA
1/14/25 14:15,5.96,5.92,1,NA,NA
1/14/25 14:30,5.96,5.92,1,NA,NA
1/14/25 14:45,5.96,5.87,1,NA,NA
